candidate_id,formula_pretty,chemsys,origin_requested_chemsys,matched_query_chemsys,retrieval_mode,requested_overlap_score,n_elements,assigned_family,family_match,complexity_score,complexity_threshold,passed_complexity_gate,rejection_stage,rejection_reason,survives_baseline,case_id
mp-1217987,Ta3Co2Mo,Co-Mo-Ta,Co-Cr-Mo,Co+Mo,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate family does not match the requested family.,False,am_complex_geometry_creep
mp-1218042,TaCo4Mo,Co-Mo-Ta,Co-Cr-Mo,Co+Mo,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate family does not match the requested family.,False,am_complex_geometry_creep
mp-1217983,TaCo6Mo,Co-Mo-Ta,Co-Cr-Mo,Co+Mo,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate family does not match the requested family.,False,am_complex_geometry_creep
mp-1097437,Ti2CoMo,Co-Mo-Ti,Co-Cr-Mo,Co+Mo,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not restore the missing requested anchor element.,False,am_complex_geometry_creep
mp-1187432,Ti2CoMo,Co-Mo-Ti,Co-Cr-Mo,Co+Mo,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not restore the missing requested anchor element.,False,am_complex_geometry_creep
mp-631559,TlCoMo2,Co-Mo-Tl,Co-Cr-Mo,Co+Mo,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not restore the missing requested anchor element.,False,am_complex_geometry_creep
mp-1216772,V2Co9Mo,Co-Mo-V,Co-Cr-Mo,Co+Mo,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not restore the missing requested anchor element.,False,am_complex_geometry_creep
mp-1216218,Y(Co5Mo)2,Co-Mo-Y,Co-Cr-Mo,Co+Mo,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not restore the missing requested anchor element.,False,am_complex_geometry_creep
mp-1215528,Zr2Co3Mo,Co-Mo-Zr,Co-Cr-Mo,Co+Mo,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not restore the missing requested anchor element.,False,am_complex_geometry_creep
mp-1217017,TiAl6Mo,Al-Mo-Ti,Ti-Al-Mo,Ti-Al-Mo,exact,3,3,Ti-alloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-1228914,Al4CrNi15,Al-Cr-Ni,Ni-Cr-Al,Ni-Cr-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-1229050,Al18Co5Ni3,Al-Co-Ni,Ni-Co-Al,Ni-Co-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-1228972,AlCoNi6,Al-Co-Ni,Ni-Co-Al,Ni-Co-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-1228742,Al9Co2Ni,Al-Co-Ni,Ni-Co-Al,Ni-Co-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-1208235,Ti4(NbAl3)3,Al-Nb-Ti,Ti-Al-Nb,Ti-Al-Nb,exact,3,3,Ti-alloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-10885,AlCrNi2,Al-Cr-Ni,Ni-Cr-Al,Ni-Cr-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-861627,Ti2AlMo,Al-Mo-Ti,Ti-Al-Mo,Ti-Al-Mo,exact,3,3,Ti-alloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-1217093,Ti2NbAl,Al-Nb-Ti,Ti-Al-Nb,Ti-Al-Nb,exact,3,3,Ti-alloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-1208228,Ti3NbAl2,Al-Nb-Ti,Ti-Al-Nb,Ti-Al-Nb,exact,3,3,Ti-alloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-1228913,Al2CoNi,Al-Co-Ni,Ni-Co-Al,Ni-Co-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-1217015,TiAl2V,Al-Ti-V,Ti-Al-V,Ti-Al-V,exact,3,3,Ti-alloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-1214822,AlCo2Ni,Al-Co-Ni,Ni-Co-Al,Ni-Co-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-1214804,AlCo2Ni,Al-Co-Ni,Ni-Co-Al,Ni-Co-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-1217032,TiAlV2,Al-Ti-V,Ti-Al-V,Ti-Al-V,exact,3,3,Ti-alloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-999068,Ti2AlV,Al-Ti-V,Ti-Al-V,Ti-Al-V,exact,3,3,Ti-alloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-1228985,AlCrNi,Al-Cr-Ni,Ni-Cr-Al,Ni-Cr-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-1097622,Ti2NbAl,Al-Nb-Ti,Ti-Al-Nb,Ti-Al-Nb,exact,3,3,Ti-alloy-like candidate,True,3.0,3.0,True,,,True,certification_mature_conventional
mp-1012640,CrFeCoNi,Co-Cr-Fe-Ni,Fe-Ni-Cr,Fe-Ni-Cr-Co,fallback_expanded,3,4,Excluded,False,,,,retrieval_acceptance,Returned candidate family does not match the requested family.,False,certification_mature_conventional
mp-1096923,CrFeCoNi,Co-Cr-Fe-Ni,Fe-Ni-Cr,Fe-Ni-Cr-Co,fallback_expanded,3,4,Excluded,False,,,,retrieval_acceptance,Returned candidate family does not match the requested family.,False,certification_mature_conventional
mp-1012640,CrFeCoNi,Co-Cr-Fe-Ni,Fe-Ni-Cr-Al,Fe-Ni-Cr-Co,fallback_expanded,3,4,Excluded,False,,,,retrieval_acceptance,Returned candidate family does not match the requested family.,False,certification_mature_conventional
mp-1096923,CrFeCoNi,Co-Cr-Fe-Ni,Fe-Ni-Cr-Al,Fe-Ni-Cr-Co,fallback_expanded,3,4,Excluded,False,,,,retrieval_acceptance,Returned candidate family does not match the requested family.,False,certification_mature_conventional
mp-1012640,CrFeCoNi,Co-Cr-Fe-Ni,Fe-Ni-Cr-Co,Fe-Ni-Cr-Co,exact,4,4,Excluded,False,,,,retrieval_acceptance,Returned candidate family does not match the requested family.,False,certification_mature_conventional
mp-1096923,CrFeCoNi,Co-Cr-Fe-Ni,Fe-Ni-Cr-Co,Fe-Ni-Cr-Co,exact,4,4,Excluded,False,,,,retrieval_acceptance,Returned candidate family does not match the requested family.,False,certification_mature_conventional
mp-1228914,Al4CrNi15,Al-Cr-Ni,Ni-Cr-Al,Ni-Cr-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,extreme_temperature_refractory
mp-1229050,Al18Co5Ni3,Al-Co-Ni,Ni-Co-Al,Ni-Co-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,extreme_temperature_refractory
mp-1228972,AlCoNi6,Al-Co-Ni,Ni-Co-Al,Ni-Co-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,extreme_temperature_refractory
mp-1228742,Al9Co2Ni,Al-Co-Ni,Ni-Co-Al,Ni-Co-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,extreme_temperature_refractory
mp-10885,AlCrNi2,Al-Cr-Ni,Ni-Cr-Al,Ni-Cr-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,extreme_temperature_refractory
mp-1228913,Al2CoNi,Al-Co-Ni,Ni-Co-Al,Ni-Co-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,extreme_temperature_refractory
mp-1217902,TaNbMo,Mo-Nb-Ta,Mo-Nb-Ta,Mo-Nb-Ta,exact,3,3,Refractory-alloy-like candidate,True,3.0,3.0,True,,,True,extreme_temperature_refractory
mp-1215185,ZrTiNb,Nb-Ti-Zr,Nb-Ti-Zr,Nb-Ti-Zr,exact,3,3,Refractory-alloy-like candidate,True,3.0,3.0,True,,,True,extreme_temperature_refractory
mp-1214822,AlCo2Ni,Al-Co-Ni,Ni-Co-Al,Ni-Co-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,extreme_temperature_refractory
mp-1214804,AlCo2Ni,Al-Co-Ni,Ni-Co-Al,Ni-Co-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,extreme_temperature_refractory
mp-1228985,AlCrNi,Al-Cr-Ni,Ni-Cr-Al,Ni-Cr-Al,exact,3,3,Ni-based superalloy-like candidate,True,3.0,3.0,True,,,True,extreme_temperature_refractory
mp-1096197,Ti2NbMo,Mo-Nb-Ti,Mo-Nb-Ti,Mo-Nb-Ti,exact,3,3,Refractory-alloy-like candidate,True,3.0,3.0,True,,,True,extreme_temperature_refractory
mp-1097379,TiNb2Mo,Mo-Nb-Ti,Mo-Nb-Ti,Mo-Nb-Ti,exact,3,3,Refractory-alloy-like candidate,True,3.0,3.0,True,,,True,extreme_temperature_refractory
mp-1096306,TaNbMo2,Mo-Nb-Ta,Mo-Nb-Ta,Mo-Nb-Ta,exact,3,3,Refractory-alloy-like candidate,True,3.0,3.0,True,,,True,extreme_temperature_refractory
mp-1095950,TaNb2Mo,Mo-Nb-Ta,Mo-Nb-Ta,Mo-Nb-Ta,exact,3,3,Refractory-alloy-like candidate,True,3.0,3.0,True,,,True,extreme_temperature_refractory
mp-1096718,Ta2NbMo,Mo-Nb-Ta,Mo-Nb-Ta,Mo-Nb-Ta,exact,3,3,Refractory-alloy-like candidate,True,3.0,3.0,True,,,True,extreme_temperature_refractory
mp-10883,AlCrCo2,Al-Co-Cr,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not preserve the requested distinguishing element.,False,extreme_temperature_refractory
mp-1008277,CrCo2As,As-Co-Cr,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1018080,CrCo2Bi,Bi-Co-Cr,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1183740,CrCo2Ge,Co-Cr-Ge,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1018082,CrCo2Sb,Co-Cr-Sb,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1008224,CrCo2Si,Co-Cr-Si,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1206397,CrCoAs,As-Co-Cr,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1206044,CrCoBr3,Br-Co-Cr,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-10394,CrCoGe,Co-Cr-Ge,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1226287,CrCoPt2,Co-Cr-Pt,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not preserve the requested distinguishing element.,False,extreme_temperature_refractory
mp-570863,CrCoPt2,Co-Cr-Pt,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not preserve the requested distinguishing element.,False,extreme_temperature_refractory
mp-1095673,CrCoSi,Co-Cr-Si,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1226249,CrCoSi2,Co-Cr-Si,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-567981,CrGaCo2,Co-Cr-Ga,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not preserve the requested distinguishing element.,False,extreme_temperature_refractory
mp-16735,CrInCo2,Co-Cr-In,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not preserve the requested distinguishing element.,False,extreme_temperature_refractory
mp-1195916,Ho2Cr2Co15,Co-Cr-Ho,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1028407,Mg14CrCo,Co-Cr-Mg,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1028410,Mg14CrCo,Co-Cr-Mg,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1022048,Mg6CrCo,Co-Cr-Mg,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1022092,Mg6CrCo,Co-Cr-Mg,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-864955,Mn2CrCo,Co-Cr-Mn,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not preserve the requested distinguishing element.,False,extreme_temperature_refractory
mp-1222067,Mn4Cr(Co2Ge)5,Co-Cr-Ge-Mn,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,4,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1221846,Mn4Cr(Co2Si)5,Co-Cr-Mn-Si,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,4,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1221808,Mn4Cr(Co2Sn)5,Co-Cr-Mn-Sn,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,4,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not preserve the requested distinguishing element.,False,extreme_temperature_refractory
mp-1222191,Mn4Cr(GaCo2)5,Co-Cr-Ga-Mn,Co-Cr-W,Co+Cr,fallback_cobalt_pair_window,2,4,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not preserve the requested distinguishing element.,False,extreme_temperature_refractory
mp-1229047,AlCoW,Al-Co-W,Co-Cr-W,Co+W,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not restore the missing requested anchor element.,False,extreme_temperature_refractory
mp-631696,Ca2CoW,Ca-Co-W,Co-Cr-W,Co+W,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1226107,CoSiW,Co-Si-W,Co-Cr-W,Co+W,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1192784,Hf9CoW4,Co-Hf-W,Co-Cr-W,Co+W,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not restore the missing requested anchor element.,False,extreme_temperature_refractory
mp-1028395,Mg14CoW,Co-Mg-W,Co-Cr-W,Co+W,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1028398,Mg14CoW,Co-Mg-W,Co-Cr-W,Co+W,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1022044,Mg6CoW,Co-Mg-W,Co-Cr-W,Co+W,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1022059,Mg6CoW,Co-Mg-W,Co-Cr-W,Co+W,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-631428,TlCoW,Co-Tl-W,Co-Cr-W,Co+W,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not restore the missing requested anchor element.,False,extreme_temperature_refractory
mp-1216765,V2Co9W,Co-V-W,Co-Cr-W,Co+W,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not restore the missing requested anchor element.,False,extreme_temperature_refractory
mp-10883,AlCrCo2,Al-Co-Cr,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not preserve the requested distinguishing element.,False,extreme_temperature_refractory
mp-1008277,CrCo2As,As-Co-Cr,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1018080,CrCo2Bi,Bi-Co-Cr,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1183740,CrCo2Ge,Co-Cr-Ge,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1018082,CrCo2Sb,Co-Cr-Sb,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1008224,CrCo2Si,Co-Cr-Si,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1206397,CrCoAs,As-Co-Cr,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1206044,CrCoBr3,Br-Co-Cr,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-10394,CrCoGe,Co-Cr-Ge,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1226287,CrCoPt2,Co-Cr-Pt,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not preserve the requested distinguishing element.,False,extreme_temperature_refractory
mp-570863,CrCoPt2,Co-Cr-Pt,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not preserve the requested distinguishing element.,False,extreme_temperature_refractory
mp-1095673,CrCoSi,Co-Cr-Si,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1226249,CrCoSi2,Co-Cr-Si,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-567981,CrGaCo2,Co-Cr-Ga,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not preserve the requested distinguishing element.,False,extreme_temperature_refractory
mp-16735,CrInCo2,Co-Cr-In,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not preserve the requested distinguishing element.,False,extreme_temperature_refractory
mp-1195916,Ho2Cr2Co15,Co-Cr-Ho,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1028407,Mg14CrCo,Co-Cr-Mg,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1028410,Mg14CrCo,Co-Cr-Mg,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1022048,Mg6CrCo,Co-Cr-Mg,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1022092,Mg6CrCo,Co-Cr-Mg,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-864955,Mn2CrCo,Co-Cr-Mn,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not preserve the requested distinguishing element.,False,extreme_temperature_refractory
mp-1222067,Mn4Cr(Co2Ge)5,Co-Cr-Ge-Mn,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,4,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1221846,Mn4Cr(Co2Si)5,Co-Cr-Mn-Si,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,4,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1221808,Mn4Cr(Co2Sn)5,Co-Cr-Mn-Sn,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,4,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not preserve the requested distinguishing element.,False,extreme_temperature_refractory
mp-1222191,Mn4Cr(GaCo2)5,Co-Cr-Ga-Mn,Co-Cr-Ni,Co+Cr,fallback_cobalt_pair_window,2,4,Excluded,False,,,,retrieval_acceptance,Pair-window candidate does not preserve the requested distinguishing element.,False,extreme_temperature_refractory
mp-1229050,Al18Co5Ni3,Al-Co-Ni,Co-Cr-Ni,Co+Ni,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate family does not match the requested family.,False,extreme_temperature_refractory
mp-1228913,Al2CoNi,Al-Co-Ni,Co-Cr-Ni,Co+Ni,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate family does not match the requested family.,False,extreme_temperature_refractory
mp-1228742,Al9Co2Ni,Al-Co-Ni,Co-Cr-Ni,Co+Ni,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate family does not match the requested family.,False,extreme_temperature_refractory
mp-1214804,AlCo2Ni,Al-Co-Ni,Co-Cr-Ni,Co+Ni,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate family does not match the requested family.,False,extreme_temperature_refractory
mp-1214822,AlCo2Ni,Al-Co-Ni,Co-Cr-Ni,Co+Ni,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate family does not match the requested family.,False,extreme_temperature_refractory
mp-1228972,AlCoNi6,Al-Co-Ni,Co-Cr-Ni,Co+Ni,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate family does not match the requested family.,False,extreme_temperature_refractory
mp-867271,Be2CoNi,Be-Co-Ni,Co-Cr-Ni,Co+Ni,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1226458,Co3NiSb12,Co-Ni-Sb,Co-Cr-Ni,Co+Ni,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1106327,Co4NiSb12,Co-Ni-Sb,Co-Cr-Ni,Co+Ni,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1226203,CoNi2Sn,Co-Ni-Sn,Co-Cr-Ni,Co+Ni,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate family does not match the requested family.,False,extreme_temperature_refractory
mp-1079542,CoNiAs,As-Co-Ni,Co-Cr-Ni,Co+Ni,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1226009,CoNiAs2,As-Co-Ni,Co-Cr-Ni,Co+Ni,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1226018,CoNiAs4,As-Co-Ni,Co-Cr-Ni,Co+Ni,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
mp-1226015,CoNiGe,Co-Ge-Ni,Co-Cr-Ni,Co+Ni,fallback_cobalt_pair_window,2,3,Excluded,False,,,,retrieval_acceptance,Returned candidate contains non-target chemistry for this broader recovery step.,False,extreme_temperature_refractory
